Time,Robot_x1,Robot_y1,Robot_x2,Robot_y2,Robot_x3,Robot_y3,Robot_x4,Robot_y4
2.9401297569274902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9501101970672607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.960106611251831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9701390266418457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.980109214782715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9901371002197266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0001749992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0101609230041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0201992988586426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.030097723007202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.040102958679199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0502495765686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0601937770843506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.070106267929077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0802505016326904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0902533531188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1002492904663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.110199451446533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.120109796524048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1300909519195557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.140223503112793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1554532051086426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.16371750831604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.170116662979126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1801888942718506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1915555000305176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.200126886367798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2100918292999268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.220108985900879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.230271339416504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.240126609802246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2501232624053955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2601876258850098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
