Time,"Edge(1, 2)","Edge(1, 3)"
81.315,0.6898163454841567,1.54516942394882
81.41999999999999,0.6952151928619591,1.470466746075908
81.52499999999999,0.7022846199478034,1.424023981299491
81.625,0.7150464528471867,1.3756958714488492
81.725,0.7322037387978175,1.3436303286955642
81.818,0.7446347494985652,1.3087286034452925
81.91399999999999,0.7701195430023302,1.2752451114341534
82.014,0.7940503932701783,1.2527179404997175
82.115,0.8169315383686353,1.2361813162196331
82.225,0.8469569630998219,1.219274601322766
82.33099999999999,0.8763128174141888,1.2062582084941644
82.43799999999999,0.9023392388980422,1.196626746041422
82.53399999999999,0.929573424055044,1.1878006684814337
82.64,0.9531090130896289,1.180806459230468
82.732,0.9721178793406897,1.1754266335909267
82.854,0.9981541659671216,1.1681998814955268
82.954,1.0113839514498382,1.162543381613789
83.05399999999999,1.0268946483587762,1.1580959051899355
83.151,1.0403331423045095,1.156311190859768
83.252,1.0500868827600696,1.151882021703322
83.35,1.0629239885558117,1.1506320588776384
